original_path,stego_path,method,secret_message
initial/iwt_304.jpg,stego_iwt/iwt_304.jpg,iwt,"[SR] In prison, a man will do almost anything to keep his mind occupied."
initial/iwt_305.jpg,stego_iwt/iwt_305.jpg,iwt,[HP] Let us not deprive Molly any longer of the chance to deplore.
initial/iwt_306.jpg,stego_iwt/iwt_306.jpg,iwt,"[LOTR] The Grey Pilgrim, that’s what they used to call me."
initial/iwt_307.jpg,stego_iwt/iwt_307.jpg,iwt,"[HP] It’s LeviOsa, not LevioSA!"
initial/iwt_309.jpg,stego_iwt/iwt_309.jpg,iwt,[HP] But it takes even more to stand up to our friends.
initial/iwt_310.jpg,stego_iwt/iwt_310.jpg,iwt,[SR] The Pacific Ocean has no memory.
initial/iwt_311.jpg,stego_iwt/iwt_311.jpg,iwt,"[LOTR] Certainty of death, small chance of success."
initial/iwt_312.jpg,stego_iwt/iwt_312.jpg,iwt,[HP] Curiosity is not a sin.
initial/iwt_314.jpg,stego_iwt/iwt_314.jpg,iwt,"[AV] I can’t control their fear, only mine."
initial/iwt_315.jpg,stego_iwt/iwt_315.jpg,iwt,"[SW] Chewie, we’re home."
initial/iwt_316.jpg,stego_iwt/iwt_316.jpg,iwt,[HP] Don’t let the muggles get you down.
initial/iwt_317.jpg,stego_iwt/iwt_317.jpg,iwt,[SR] Perhaps it's time you tried a new profession.
initial/iwt_318.jpg,stego_iwt/iwt_318.jpg,iwt,[SW] The Force is strong with this one.
initial/iwt_319.jpg,stego_iwt/iwt_319.jpg,iwt,[SW] I know what I have to do.
initial/iwt_320.jpg,stego_iwt/iwt_320.jpg,iwt,[LOTR] Let this be the hour we draw swords together.
initial/iwt_321.jpg,stego_iwt/iwt_321.jpg,iwt,[AV] I’m loyal to nothing except the dream.
initial/iwt_322.jpg,stego_iwt/iwt_322.jpg,iwt,[HP] Greatness inspires envy.
initial/iwt_323.jpg,stego_iwt/iwt_323.jpg,iwt,[SW] Aren’t you a little short for a stormtrooper?
initial/iwt_324.jpg,stego_iwt/iwt_324.jpg,iwt,"[HP] Yer a wizard, Harry."
initial/iwt_325.jpg,stego_iwt/iwt_325.jpg,iwt,[AV] There was an idea...
initial/iwt_326.jpg,stego_iwt/iwt_326.jpg,iwt,[AV] Nothing goes over my head.
initial/iwt_327.jpg,stego_iwt/iwt_327.jpg,iwt,[HP] Greatness inspires envy.
initial/iwt_328.jpg,stego_iwt/iwt_328.jpg,iwt,[AV] That’s America’s ass.
initial/iwt_329.jpg,stego_iwt/iwt_329.jpg,iwt,[AV] We work with what we got.
initial/iwt_330.jpg,stego_iwt/iwt_330.jpg,iwt,[SW] No. That’s not true. That’s impossible!
initial/iwt_331.jpg,stego_iwt/iwt_331.jpg,iwt,[HP] It’s not a question of can or can’t.
initial/iwt_332.jpg,stego_iwt/iwt_332.jpg,iwt,[SR] Hope is a dangerous thing. Drive a man insane.
initial/iwt_333.jpg,stego_iwt/iwt_333.jpg,iwt,[AV] Is this your king?
initial/iwt_334.jpg,stego_iwt/iwt_334.jpg,iwt,"[LOTR] The board is set, the pieces are moving."
initial/iwt_335.jpg,stego_iwt/iwt_335.jpg,iwt,[LOTR] One ring to rule them all.
initial/iwt_336.jpg,stego_iwt/iwt_336.jpg,iwt,[LOTR] There is no life in the void.
initial/iwt_337.jpg,stego_iwt/iwt_337.jpg,iwt,[LOTR] And my bow.
initial/iwt_338.jpg,stego_iwt/iwt_338.jpg,iwt,[LOTR] The treacherous are ever distrustful.
initial/iwt_339.jpg,stego_iwt/iwt_339.jpg,iwt,[HP] Happiness can be found even in the darkest of times.
initial/iwt_340.jpg,stego_iwt/iwt_340.jpg,iwt,[AV] Gotta move on. We gotta move on.
initial/iwt_341.jpg,stego_iwt/iwt_341.jpg,iwt,"[HP] Let us step into the night and pursue that flighty temptress, adventure."
initial/iwt_342.jpg,stego_iwt/iwt_342.jpg,iwt,[HP] Always the tone of surprise.
initial/iwt_343.jpg,stego_iwt/iwt_343.jpg,iwt,"[HP] Every time I try to help, people get hurt."
initial/iwt_344.jpg,stego_iwt/iwt_344.jpg,iwt,[HP] Wands are only as powerful as the wizards who use them.
initial/iwt_345.jpg,stego_iwt/iwt_345.jpg,iwt,"[AV] I’m Mary Poppins, y’all!"
initial/iwt_346.jpg,stego_iwt/iwt_346.jpg,iwt,[SW] I'm just a simple man making my way.
initial/iwt_347.jpg,stego_iwt/iwt_347.jpg,iwt,[SR] Remember that hope is a good thing.
initial/iwt_348.jpg,stego_iwt/iwt_348.jpg,iwt,[SW] I have spoken.
initial/iwt_349.jpg,stego_iwt/iwt_349.jpg,iwt,"[HP] Training for the ballet, Potter?"
initial/iwt_350.jpg,stego_iwt/iwt_350.jpg,iwt,[HP] Until the very end.
initial/iwt_352.jpg,stego_iwt/iwt_352.jpg,iwt,[HP] We must all face the choice between what is right and what is easy.
initial/iwt_353.jpg,stego_iwt/iwt_353.jpg,iwt,[HP] After all this time? Always.
initial/iwt_354.jpg,stego_iwt/iwt_354.jpg,iwt,[LOTR] You shall not pass!
initial/iwt_355.jpg,stego_iwt/iwt_355.jpg,iwt,[AV] Puny god.
initial/iwt_356.jpg,stego_iwt/iwt_356.jpg,iwt,[LOTR] Men of Gondor! Of Rohan! My brothers!
initial/iwt_357.jpg,stego_iwt/iwt_357.jpg,iwt,[AV] I don’t want to go.
initial/iwt_358.jpg,stego_iwt/iwt_358.jpg,iwt,[SW] I love you. I know.
initial/iwt_359.jpg,stego_iwt/iwt_359.jpg,iwt,[HP] Just because you have the emotional range of a teaspoon.
initial/iwt_360.jpg,stego_iwt/iwt_360.jpg,iwt,[LOTR] A steward's only duty is to his people.
initial/iwt_361.jpg,stego_iwt/iwt_361.jpg,iwt,[HP] Time is making fools of us again.
initial/iwt_362.jpg,stego_iwt/iwt_362.jpg,iwt,[SW] Let the Wookiee win.
initial/iwt_363.jpg,stego_iwt/iwt_363.jpg,iwt,[SW] Never tell me the odds.
initial/iwt_364.jpg,stego_iwt/iwt_364.jpg,iwt,"[SR] Some places are like that, though: big old bones."
initial/iwt_365.jpg,stego_iwt/iwt_365.jpg,iwt,"[HP] Ah, music. A magic beyond all we do here!"
initial/iwt_367.jpg,stego_iwt/iwt_367.jpg,iwt,[LOTR] And my bow.
initial/iwt_368.jpg,stego_iwt/iwt_368.jpg,iwt,[AV] You could not live with your own failure.
initial/iwt_369.jpg,stego_iwt/iwt_369.jpg,iwt,"[HP] I’ll be in my bedroom, making no noise."
initial/iwt_370.jpg,stego_iwt/iwt_370.jpg,iwt,[AV] We’re in the endgame now.
initial/iwt_371.jpg,stego_iwt/iwt_371.jpg,iwt,[SW] I have spoken.
initial/iwt_372.jpg,stego_iwt/iwt_372.jpg,iwt,"[HP] Working hard is important, but there is something that matters even more."
initial/iwt_373.jpg,stego_iwt/iwt_373.jpg,iwt,[SR] The roof of the license-plate factory.
initial/iwt_374.jpg,stego_iwt/iwt_374.jpg,iwt,[SR] I hope I can make it across the border.
initial/iwt_375.jpg,stego_iwt/iwt_375.jpg,iwt,[SR] I had to come to prison to be a crook.
initial/iwt_376.jpg,stego_iwt/iwt_376.jpg,iwt,[AV] Is that the best you can do?
initial/iwt_377.jpg,stego_iwt/iwt_377.jpg,iwt,"[AV] I could do this all day. Yeah, I know."
initial/iwt_378.jpg,stego_iwt/iwt_378.jpg,iwt,[LOTR] There is no life in the void.
initial/iwt_380.jpg,stego_iwt/iwt_380.jpg,iwt,[AV] He’s a friend from work!
initial/iwt_381.jpg,stego_iwt/iwt_381.jpg,iwt,[AV] We have a Hulk.
initial/iwt_383.jpg,stego_iwt/iwt_383.jpg,iwt,[HP] Hearing voices no one else can hear isn’t a good sign.
initial/iwt_384.jpg,stego_iwt/iwt_384.jpg,iwt,[LOTR] I think I broke something.
initial/iwt_385.jpg,stego_iwt/iwt_385.jpg,iwt,[SR] The world went and got itself in a big hurry.
initial/iwt_386.jpg,stego_iwt/iwt_386.jpg,iwt,[LOTR] You have my sword.
initial/iwt_387.jpg,stego_iwt/iwt_387.jpg,iwt,"[HP] Have a biscuit, Potter."
initial/iwt_388.jpg,stego_iwt/iwt_388.jpg,iwt,[HP] I’ll join you when hell freezes over.
initial/iwt_390.jpg,stego_iwt/iwt_390.jpg,iwt,[AV] Puny god.
initial/iwt_391.jpg,stego_iwt/iwt_391.jpg,iwt,[SW] Hello there.
initial/iwt_392.jpg,stego_iwt/iwt_392.jpg,iwt,[AV] I’ll do you one better: why is Gamora?
initial/iwt_393.jpg,stego_iwt/iwt_393.jpg,iwt,[HP] Let us hope that Mr. Potter will always be around.
initial/iwt_394.jpg,stego_iwt/iwt_394.jpg,iwt,"[LOTR] The Grey Pilgrim, that’s what they used to call me."
initial/iwt_395.jpg,stego_iwt/iwt_395.jpg,iwt,[SW] Somebody has to save our skins.
initial/iwt_396.jpg,stego_iwt/iwt_396.jpg,iwt,[LOTR] Let this be the hour we draw swords together.
initial/iwt_397.jpg,stego_iwt/iwt_397.jpg,iwt,[LOTR] You need people of intelligence on this mission.
initial/iwt_398.jpg,stego_iwt/iwt_398.jpg,iwt,"[AV] I’m a god, you dull creature!"
initial/iwt_399.jpg,stego_iwt/iwt_399.jpg,iwt,[AV] I’m not looking for forgiveness.
initial/iwt_400.jpg,stego_iwt/iwt_400.jpg,iwt,[SW] I sense a trap.
initial/iwt_402.jpg,stego_iwt/iwt_402.jpg,iwt,[HP] We’ve all got both light and dark inside us.
initial/iwt_403.jpg,stego_iwt/iwt_403.jpg,iwt,[AV] You should have aimed for the head.
initial/iwt_404.jpg,stego_iwt/iwt_404.jpg,iwt,"[SR] You better start making sense, kid."
initial/iwt_405.jpg,stego_iwt/iwt_405.jpg,iwt,[SW] I hate sand. It’s coarse and rough.
initial/iwt_406.jpg,stego_iwt/iwt_406.jpg,iwt,[AV] We’re in the endgame now.
initial/iwt_407.jpg,stego_iwt/iwt_407.jpg,iwt,[SW] I hate sand. It’s coarse and rough.
initial/iwt_408.jpg,stego_iwt/iwt_408.jpg,iwt,[LOTR] There is always hope.
initial/iwt_409.jpg,stego_iwt/iwt_409.jpg,iwt,"[LOTR] There’s some good in this world, Mr. Frodo."
initial/iwt_410.jpg,stego_iwt/iwt_410.jpg,iwt,[SW] I’m altering the deal. Pray I don’t alter it further.
initial/iwt_411.jpg,stego_iwt/iwt_411.jpg,iwt,[HP] It does not do to dwell on dreams.
initial/iwt_412.jpg,stego_iwt/iwt_412.jpg,iwt,[SR] I’m a convicted murderer who provides sound financial planning.
initial/iwt_413.jpg,stego_iwt/iwt_413.jpg,iwt,[SW] This party’s over.
initial/iwt_414.jpg,stego_iwt/iwt_414.jpg,iwt,[SR] You eat when we say you eat.
initial/iwt_415.jpg,stego_iwt/iwt_415.jpg,iwt,[SR] I guess it comes down to a simple choice.
initial/iwt_416.jpg,stego_iwt/iwt_416.jpg,iwt,[SW] The ability to speak does not make you intelligent.
initial/iwt_417.jpg,stego_iwt/iwt_417.jpg,iwt,[SW] So be it... Jedi.
initial/iwt_418.jpg,stego_iwt/iwt_418.jpg,iwt,[SW] I can bring you in warm or cold.
initial/iwt_419.jpg,stego_iwt/iwt_419.jpg,iwt,"[LOTR] It’s not natural, none of it."
initial/iwt_420.jpg,stego_iwt/iwt_420.jpg,iwt,"[HP] Training for the ballet, Potter?"
initial/iwt_421.jpg,stego_iwt/iwt_421.jpg,iwt,[AV] You’re out of time.
initial/iwt_422.jpg,stego_iwt/iwt_422.jpg,iwt,"[LOTR] There’s some good in this world, Mr. Frodo."
initial/iwt_423.jpg,stego_iwt/iwt_423.jpg,iwt,[SW] I’m altering the deal. Pray I don’t alter it further.
initial/iwt_424.jpg,stego_iwt/iwt_424.jpg,iwt,[SR] He strolled like a man in a park.
initial/iwt_425.jpg,stego_iwt/iwt_425.jpg,iwt,[SR] That’s the one thing they can’t take away.
initial/iwt_426.jpg,stego_iwt/iwt_426.jpg,iwt,[SW] Somebody has to save our skins.
initial/iwt_427.jpg,stego_iwt/iwt_427.jpg,iwt,[SR] They’re just too bright.
initial/iwt_428.jpg,stego_iwt/iwt_428.jpg,iwt,[SR] I have no idea to this day what those two Italian ladies were singing about.
initial/iwt_429.jpg,stego_iwt/iwt_429.jpg,iwt,[LOTR] Let him not vow to walk in the dark.
initial/iwt_430.jpg,stego_iwt/iwt_430.jpg,iwt,"[LOTR] The Grey Pilgrim, that’s what they used to call me."
initial/iwt_431.jpg,stego_iwt/iwt_431.jpg,iwt,[HP] It takes a great deal of bravery to stand up to our enemies.
initial/iwt_433.jpg,stego_iwt/iwt_433.jpg,iwt,[AV] Wakanda forever!
initial/iwt_434.jpg,stego_iwt/iwt_434.jpg,iwt,[SR] Hope can set you free.
initial/iwt_435.jpg,stego_iwt/iwt_435.jpg,iwt,"[HP] Ah, music. A magic beyond all we do here!"
initial/iwt_436.jpg,stego_iwt/iwt_436.jpg,iwt,"[SR] You better start making sense, kid."
initial/iwt_437.jpg,stego_iwt/iwt_437.jpg,iwt,[SW] A Jedi uses the Force for knowledge and defense.
initial/iwt_438.jpg,stego_iwt/iwt_438.jpg,iwt,[AV] We have a Hulk.
initial/iwt_439.jpg,stego_iwt/iwt_439.jpg,iwt,[SR] You eat when we say you eat.
initial/iwt_441.jpg,stego_iwt/iwt_441.jpg,iwt,"[HP] We could all have been killed, or worse, expelled."
initial/iwt_442.jpg,stego_iwt/iwt_442.jpg,iwt,[SR] They’re just too bright.
initial/iwt_443.jpg,stego_iwt/iwt_443.jpg,iwt,[SW] Somebody has to save our skins.
initial/iwt_444.jpg,stego_iwt/iwt_444.jpg,iwt,[AV] Nothing goes over my head.
initial/iwt_445.jpg,stego_iwt/iwt_445.jpg,iwt,[LOTR] There is always hope.
initial/iwt_446.jpg,stego_iwt/iwt_446.jpg,iwt,[AV] On your left.
initial/iwt_447.jpg,stego_iwt/iwt_447.jpg,iwt,[AV] Part of the journey is the end.
initial/iwt_448.jpg,stego_iwt/iwt_448.jpg,iwt,"[SW] Now, young Skywalker, you will die."
initial/iwt_449.jpg,stego_iwt/iwt_449.jpg,iwt,[AV] I love you 3000.
initial/iwt_451.jpg,stego_iwt/iwt_451.jpg,iwt,[SR] That’s the one thing they can’t take away.
initial/iwt_452.jpg,stego_iwt/iwt_452.jpg,iwt,"[SR] Andy Dufresne, who crawled through a river of filth."
initial/iwt_453.jpg,stego_iwt/iwt_453.jpg,iwt,[HP] We must all face the choice between what is right and what is easy.
initial/iwt_454.jpg,stego_iwt/iwt_454.jpg,iwt,[LOTR] Men of Gondor! Of Rohan! My brothers!
initial/iwt_455.jpg,stego_iwt/iwt_455.jpg,iwt,[LOTR] This is no mere ranger.
initial/iwt_456.jpg,stego_iwt/iwt_456.jpg,iwt,[SW] That’s not how the Force works!
initial/iwt_457.jpg,stego_iwt/iwt_457.jpg,iwt,[SW] I'm just a simple man making my way.
initial/iwt_458.jpg,stego_iwt/iwt_458.jpg,iwt,"[SR] Remember, Red, hope is a good thing."
initial/iwt_459.jpg,stego_iwt/iwt_459.jpg,iwt,"[AV] I’m a god, you dull creature!"
initial/iwt_460.jpg,stego_iwt/iwt_460.jpg,iwt,[LOTR] Your time will come. You will face the same Evil.
initial/iwt_461.jpg,stego_iwt/iwt_461.jpg,iwt,[LOTR] If more of us valued food and cheer above hoarded gold...
initial/iwt_462.jpg,stego_iwt/iwt_462.jpg,iwt,[AV] I prefer the weapon you only have to fire once.
initial/iwt_463.jpg,stego_iwt/iwt_463.jpg,iwt,[AV] Victory should be effortless.
initial/iwt_464.jpg,stego_iwt/iwt_464.jpg,iwt,[HP] Let us hope that Mr. Potter will always be around.
initial/iwt_465.jpg,stego_iwt/iwt_465.jpg,iwt,[AV] Whatever it takes.
initial/iwt_466.jpg,stego_iwt/iwt_466.jpg,iwt,[SW] Confronting fear is a Jedi’s destiny.
initial/iwt_467.jpg,stego_iwt/iwt_467.jpg,iwt,"[SR] He fought the good fight, and the sisters never laid a finger on him again."
initial/iwt_469.jpg,stego_iwt/iwt_469.jpg,iwt,[HP] But it takes even more to stand up to our friends.
initial/iwt_470.jpg,stego_iwt/iwt_470.jpg,iwt,[HP] Just because you have the emotional range of a teaspoon.
initial/iwt_471.jpg,stego_iwt/iwt_471.jpg,iwt,[AV] I can do this all day.
initial/iwt_473.jpg,stego_iwt/iwt_473.jpg,iwt,[HP] Always the tone of surprise.
initial/iwt_475.jpg,stego_iwt/iwt_475.jpg,iwt,[LOTR] There is always hope.
initial/iwt_476.jpg,stego_iwt/iwt_476.jpg,iwt,"[LOTR] I can't carry it for you, but I can carry you!"
initial/iwt_477.jpg,stego_iwt/iwt_477.jpg,iwt,[SR] The Pacific Ocean has no memory.
initial/iwt_478.jpg,stego_iwt/iwt_478.jpg,iwt,[LOTR] It’s the deep breath before the plunge.
initial/iwt_479.jpg,stego_iwt/iwt_479.jpg,iwt,"[SR] He fought the good fight, and the sisters never laid a finger on him again."
initial/iwt_480.jpg,stego_iwt/iwt_480.jpg,iwt,"[HP] If you want to know what a man’s like, take a good look at how he treats his inferiors."
initial/iwt_481.jpg,stego_iwt/iwt_481.jpg,iwt,[SR] Hope can drive a man insane.
initial/iwt_482.jpg,stego_iwt/iwt_482.jpg,iwt,"[SW] So this is how liberty dies, with thunderous applause."
initial/iwt_485.jpg,stego_iwt/iwt_485.jpg,iwt,[AV] I’m a huge fan of the way you lose control.
initial/iwt_486.jpg,stego_iwt/iwt_486.jpg,iwt,"[LOTR] Certainty of death, small chance of success."
initial/iwt_487.jpg,stego_iwt/iwt_487.jpg,iwt,[SR] The world went and got itself in a big hurry.
initial/iwt_488.jpg,stego_iwt/iwt_488.jpg,iwt,"[SR] Same old stuff, different day."
initial/iwt_489.jpg,stego_iwt/iwt_489.jpg,iwt,[AV] We work with what we got.
initial/iwt_490.jpg,stego_iwt/iwt_490.jpg,iwt,[SW] Experience outranks everything.
initial/iwt_491.jpg,stego_iwt/iwt_491.jpg,iwt,[LOTR] And my axe.
initial/iwt_492.jpg,stego_iwt/iwt_492.jpg,iwt,[LOTR] One ring to rule them all.
initial/iwt_493.jpg,stego_iwt/iwt_493.jpg,iwt,[AV] I’m not looking for forgiveness.
initial/iwt_494.jpg,stego_iwt/iwt_494.jpg,iwt,[LOTR] You need people of intelligence on this mission.
initial/iwt_495.jpg,stego_iwt/iwt_495.jpg,iwt,[LOTR] I’m going on an adventure!
initial/iwt_496.jpg,stego_iwt/iwt_496.jpg,iwt,[SR] The world went and got itself in a big hurry.
initial/iwt_497.jpg,stego_iwt/iwt_497.jpg,iwt,[SW] The Force will be with you. Always.
initial/iwt_498.jpg,stego_iwt/iwt_498.jpg,iwt,[HP] Numbing the pain for a while will make it worse when you finally feel it.
initial/iwt_499.jpg,stego_iwt/iwt_499.jpg,iwt,[SW] There's always a bigger fish.
initial/iwt_500.jpg,stego_iwt/iwt_500.jpg,iwt,[SW] And I... am all the Jedi!
initial/iwt_501.jpg,stego_iwt/iwt_501.jpg,iwt,[HP] Mischief managed!
initial/iwt_502.jpg,stego_iwt/iwt_502.jpg,iwt,[HP] Always the tone of surprise.
initial/iwt_504.jpg,stego_iwt/iwt_504.jpg,iwt,"[SR] The library, pure as a soap opera."
initial/iwt_505.jpg,stego_iwt/iwt_505.jpg,iwt,[LOTR] You shall be the Fellowship of the Ring.
initial/iwt_506.jpg,stego_iwt/iwt_506.jpg,iwt,[AV] I love you 3000.
initial/iwt_507.jpg,stego_iwt/iwt_507.jpg,iwt,[SR] The roof of the license-plate factory.
initial/iwt_508.jpg,stego_iwt/iwt_508.jpg,iwt,"[AV] That’s my secret, Cap: I’m always angry."
initial/iwt_509.jpg,stego_iwt/iwt_509.jpg,iwt,[AV] Wakanda forever!
initial/iwt_510.jpg,stego_iwt/iwt_510.jpg,iwt,"[LOTR] The board is set, the pieces are moving."
initial/iwt_511.jpg,stego_iwt/iwt_511.jpg,iwt,[LOTR] A day may come when the courage of men fails.
initial/iwt_512.jpg,stego_iwt/iwt_512.jpg,iwt,"[SR] They send you here for life, and that’s exactly what they take."
initial/iwt_513.jpg,stego_iwt/iwt_513.jpg,iwt,[HP] Let us not deprive Molly any longer of the chance to deplore.
initial/iwt_514.jpg,stego_iwt/iwt_514.jpg,iwt,"[HP] It matters not what someone is born, but what they grow to be."
initial/iwt_515.jpg,stego_iwt/iwt_515.jpg,iwt,[SW] Stay on target!
initial/iwt_516.jpg,stego_iwt/iwt_516.jpg,iwt,[LOTR] Not all those who wander are lost.
initial/iwt_517.jpg,stego_iwt/iwt_517.jpg,iwt,[SR] Hope is a dangerous thing. Drive a man insane.
initial/iwt_518.jpg,stego_iwt/iwt_518.jpg,iwt,[LOTR] Even the very wise cannot see all ends.
initial/iwt_519.jpg,stego_iwt/iwt_519.jpg,iwt,"[AV] I could do this all day. Yeah, I know."
initial/iwt_520.jpg,stego_iwt/iwt_520.jpg,iwt,[LOTR] There is no life in the void.
initial/iwt_521.jpg,stego_iwt/iwt_521.jpg,iwt,[HP] Every human life is worth the same.
initial/iwt_522.jpg,stego_iwt/iwt_522.jpg,iwt,[HP] Dark and difficult times lie ahead.
initial/iwt_523.jpg,stego_iwt/iwt_523.jpg,iwt,[HP] Fear of a name increases fear of the thing itself.
initial/iwt_524.jpg,stego_iwt/iwt_524.jpg,iwt,[LOTR] You have my sword.
initial/iwt_525.jpg,stego_iwt/iwt_525.jpg,iwt,[SR] Forty years I been asking permission to pee.
initial/iwt_526.jpg,stego_iwt/iwt_526.jpg,iwt,"[SW] Now, young Skywalker, you will die."
initial/iwt_527.jpg,stego_iwt/iwt_527.jpg,iwt,[SR] Andy crawled to freedom.
initial/iwt_528.jpg,stego_iwt/iwt_528.jpg,iwt,[AV] Victory should be effortless.
initial/iwt_529.jpg,stego_iwt/iwt_529.jpg,iwt,[AV] I’m just a kid from Brooklyn.
initial/iwt_530.jpg,stego_iwt/iwt_530.jpg,iwt,[SW] Never tell me the odds.
initial/iwt_531.jpg,stego_iwt/iwt_531.jpg,iwt,[HP] The ones that love us never really leave us.
initial/iwt_532.jpg,stego_iwt/iwt_532.jpg,iwt,[LOTR] The Ring has awoken. It’s heard its master’s call.
initial/iwt_533.jpg,stego_iwt/iwt_533.jpg,iwt,[AV] Is this your king?
initial/iwt_534.jpg,stego_iwt/iwt_534.jpg,iwt,[SW] This is the way.
initial/iwt_535.jpg,stego_iwt/iwt_535.jpg,iwt,[LOTR] The Eye of the enemy is moving.
initial/iwt_536.jpg,stego_iwt/iwt_536.jpg,iwt,[AV] I understood that reference.
initial/iwt_537.jpg,stego_iwt/iwt_537.jpg,iwt,[AV] We create our own demons.
initial/iwt_538.jpg,stego_iwt/iwt_538.jpg,iwt,[LOTR] The fires of Isengard will spread.
initial/iwt_539.jpg,stego_iwt/iwt_539.jpg,iwt,"[SR] Some places are like that, though: big old bones."
initial/iwt_540.jpg,stego_iwt/iwt_540.jpg,iwt,[SW] I'm just a simple man making my way.
initial/iwt_541.jpg,stego_iwt/iwt_541.jpg,iwt,[AV] Part of the journey is the end.
initial/iwt_542.jpg,stego_iwt/iwt_542.jpg,iwt,[AV] I understood that reference.
initial/iwt_545.jpg,stego_iwt/iwt_545.jpg,iwt,[AV] I am Iron Man.
initial/iwt_546.jpg,stego_iwt/iwt_546.jpg,iwt,[HP] It takes a great deal of bravery to stand up to our enemies.
initial/iwt_547.jpg,stego_iwt/iwt_547.jpg,iwt,[HP] Every human life is worth the same.
initial/iwt_548.jpg,stego_iwt/iwt_548.jpg,iwt,[AV] You’re not the guy to make the sacrifice play.
initial/iwt_549.jpg,stego_iwt/iwt_549.jpg,iwt,"[SR] Remember, Red, hope is a good thing."
initial/iwt_550.jpg,stego_iwt/iwt_550.jpg,iwt,[SR] Remember that hope is a good thing.
initial/iwt_551.jpg,stego_iwt/iwt_551.jpg,iwt,[LOTR] Don’t adventures ever have an end?
initial/iwt_552.jpg,stego_iwt/iwt_552.jpg,iwt,[LOTR] All we have to decide is what to do with the time given us.
initial/iwt_553.jpg,stego_iwt/iwt_553.jpg,iwt,[AV] I am Iron Man.
initial/iwt_554.jpg,stego_iwt/iwt_554.jpg,iwt,[LOTR] I would rather share one lifetime with you.
initial/iwt_555.jpg,stego_iwt/iwt_555.jpg,iwt,[HP] Wands are only as powerful as the wizards who use them.
initial/iwt_556.jpg,stego_iwt/iwt_556.jpg,iwt,[AV] I’m with you till the end of the line.
initial/iwt_557.jpg,stego_iwt/iwt_557.jpg,iwt,[SR] Perhaps it's time you tried a new profession.
initial/iwt_558.jpg,stego_iwt/iwt_558.jpg,iwt,[AV] He’s a friend from work!
initial/iwt_560.jpg,stego_iwt/iwt_560.jpg,iwt,[AV] I am inevitable.
initial/iwt_561.jpg,stego_iwt/iwt_561.jpg,iwt,"[SW] Help me, Obi-Wan Kenobi. You're my only hope."
initial/iwt_562.jpg,stego_iwt/iwt_562.jpg,iwt,[HP] We’ve all got both light and dark inside us.
initial/iwt_564.jpg,stego_iwt/iwt_564.jpg,iwt,[SR] They can’t touch the music.
initial/iwt_565.jpg,stego_iwt/iwt_565.jpg,iwt,"[LOTR] Let him go, you filth!"
initial/iwt_566.jpg,stego_iwt/iwt_566.jpg,iwt,[AV] Bring me Thanos!
initial/iwt_567.jpg,stego_iwt/iwt_567.jpg,iwt,[SR] Fear can hold you prisoner.
initial/iwt_568.jpg,stego_iwt/iwt_568.jpg,iwt,[SR] I have no idea to this day what those two Italian ladies were singing about.
initial/iwt_569.jpg,stego_iwt/iwt_569.jpg,iwt,[HP] I solemnly swear I am up to no good.
initial/iwt_570.jpg,stego_iwt/iwt_570.jpg,iwt,[HP] We must all face the choice between what is right and what is easy.
initial/iwt_571.jpg,stego_iwt/iwt_571.jpg,iwt,[SR] Maybe it’s because I’m Irish.
initial/iwt_572.jpg,stego_iwt/iwt_572.jpg,iwt,"[SR] Bad luck, I guess. It floats around."
initial/iwt_574.jpg,stego_iwt/iwt_574.jpg,iwt,"[HP] Every time I try to help, people get hurt."
initial/iwt_576.jpg,stego_iwt/iwt_576.jpg,iwt,[SW] I’m altering the deal. Pray I don’t alter it further.
initial/iwt_577.jpg,stego_iwt/iwt_577.jpg,iwt,[AV] It’s not a great plan.
initial/iwt_578.jpg,stego_iwt/iwt_578.jpg,iwt,[SR] Salvation lies within.
initial/iwt_579.jpg,stego_iwt/iwt_579.jpg,iwt,"[SW] Fear leads to anger, anger leads to hate."
initial/iwt_580.jpg,stego_iwt/iwt_580.jpg,iwt,[SW] Only a Sith deals in absolutes.
initial/iwt_581.jpg,stego_iwt/iwt_581.jpg,iwt,[AV] Gotta move on. We gotta move on.
initial/iwt_582.jpg,stego_iwt/iwt_582.jpg,iwt,[SR] I had to come to prison to be a crook.
initial/iwt_583.jpg,stego_iwt/iwt_583.jpg,iwt,"[SR] I find I'm so excited, I can barely sit still."
initial/iwt_584.jpg,stego_iwt/iwt_584.jpg,iwt,[SW] No one’s ever really gone.
initial/iwt_585.jpg,stego_iwt/iwt_585.jpg,iwt,[HP] It takes a great deal of bravery to stand up to our enemies.
initial/iwt_586.jpg,stego_iwt/iwt_586.jpg,iwt,[SW] Your eyes can deceive you; don’t trust them.
initial/iwt_587.jpg,stego_iwt/iwt_587.jpg,iwt,[SR] Hope can drive a man insane.
initial/iwt_588.jpg,stego_iwt/iwt_588.jpg,iwt,[SW] He’s no good to me dead.
initial/iwt_589.jpg,stego_iwt/iwt_589.jpg,iwt,[SW] A Jedi uses the Force for knowledge and defense.
initial/iwt_590.jpg,stego_iwt/iwt_590.jpg,iwt,[HP] The Chamber of Secrets has been opened.
initial/iwt_591.jpg,stego_iwt/iwt_591.jpg,iwt,[SR] We sat and drank with the sun on our shoulders.
initial/iwt_592.jpg,stego_iwt/iwt_592.jpg,iwt,[SR] I’m a convicted murderer who provides sound financial planning.
